itemID,avg_lifespan,item_lifespan_variance
361,12.5,0.0
363,84.42857142857143,672.5
365,44.1,868.0
367,73.0,0.0
368,43.5,544.5
374,88.0,0.0
375,37.0,0.0
376,69.76190476190476,1657.9
378,100.0,0.0
383,60.5,1624.5
387,52.333333333333336,771.3333333333334
392,80.0909090909091,1740.5
395,54.69111969111969,675.019298245614
399,121.0,0.0
400,41.0,50.0
405,54.0,0.0
408,17.0,0.0
410,78.2,0.0
411,54.0,550.1666666666666
419,46.5,0.0
421,83.5,420.5
422,62.666666666666664,20.499999999999996
423,126.0,0.0
424,84.5,722.0
425,60.0,497.7722222222222
426,49.5,0.0
428,44.0,0.0
433,31.77777777777778,2.0
434,117.0,0.0
438,51.888888888888886,194.22222222222226
439,51.0,0.0
442,60.0,1682.0
443,102.5,0.0
445,56.65,445.6111111111111
459,61.333333333333336,279.25
461,65.66304347826087,413.7923076923077
463,84.75,648.0
466,80.73333333333333,402.8333333333333
470,58.0,0.0
472,101.0,0.0
477,49.5,0.0
478,49.0,67.70833333333334
485,57.0,0.0
486,62.63157894736842,326.5
487,47.5,0.0
488,58.0,0.0
489,85.8,1404.5
493,53.0,279.0
497,56.0,98.0
499,73.0,621.1111111111112
502,90.25,8.0
505,98.0,0.0
506,58.125,537.0
507,16.0,0.0
514,54.666666666666664,399.0
518,35.333333333333336,0.0
521,66.46153846153847,1609.25
522,50.0,50.0
523,50.8,1363.6666666666667
524,37.714285714285715,331.0
532,56.0,0.0
533,58.0,0.0
536,75.8,480.5
538,2.0,0.0
541,43.421052631578945,630.1785714285714
543,70.85714285714286,72.0
546,102.0,0.0
549,58.5,24.5
550,80.73529411764706,1087.7
552,62.86538461538461,856.5256410256411
554,80.16666666666667,0.0
562,48.63636363636363,239.58333333333334
569,105.0,0.0
576,54.0,0.0
586,34.42857142857143,0.0
587,52.21052631578947,504.82407407407413
592,24.0,0.0
594,61.0,2048.0
595,26.0,0.0
602,53.2,160.25
604,46.46153846153846,933.1979166666667
607,72.0,85.16666666666669
608,75.5,0.0
612,51.54545454545455,26.0
624,41.0,0.0
632,68.0,0.0
635,105.0,0.0
637,84.3125,1201.8627450980393
643,83.0,0.0
656,68.47058823529412,21.833333333333332
659,40.666666666666664,364.3333333333333
662,46.0,0.0
664,39.5,180.47222222222226
671,67.0,0.0
673,57.0,0.0
674,80.0,0.0
678,45.5,24.5
679,54.333333333333336,72.0
684,61.0,0.0
686,57.5,612.5
687,35.0,0.0
688,29.666666666666668,115.33333333333333
689,112.0,0.0
691,90.0,0.0
692,64.88888888888889,485.24242424242425
693,42.5,0.0
694,114.5,0.0
695,31.0,0.0
697,73.81818181818181,1279.125
703,69.0,0.0
705,19.0,0.0
715,63.57142857142857,211.20833333333334
716,46.5,147.0
718,39.0,0.0
722,24.0,18.0
727,64.66666666666667,4.5
732,20.0,19.2
733,89.5,0.0
735,68.0,0.0
738,54.77777777777778,211.25
739,77.4,0.0
742,164.0,0.0
743,55.7,112.5
750,57.224489795918366,610.4583333333334
751,122.0,0.0
753,119.0,0.0
754,21.0,580.6666666666666
756,57.5,0.0
758,66.0,392.0
760,87.5,0.0
762,16.571428571428573,25.95238095238096
763,43.666666666666664,40.5
764,111.0,0.0
770,54.0,0.0
772,43.0,234.91666666666669
773,50.285714285714285,3042.0
775,103.0,0.0
778,67.0,0.0
792,117.0,0.0
794,9.0,0.0
796,35.4,180.5
797,104.66666666666667,6272.0
798,100.0,0.0
800,33.0,0.0
803,126.5,0.0
808,58.333333333333336,1104.5
809,62.285714285714285,2476.2500000000005
810,29.0,50.0
814,74.0,0.0
823,34.5,0.0
824,81.8,18.0
827,124.0,0.0
832,9.0,0.0
833,37.142857142857146,553.25
836,86.0,0.0
838,62.666666666666664,420.5
840,38.35294117647059,205.36111111111111
841,89.0,0.0
845,60.2,17.0
852,34.0,648.0
854,58.69230769230769,1652.5
858,42.666666666666664,312.5
860,102.0,0.0
866,87.5,0.0
868,89.0,0.0
873,51.333333333333336,0.0
875,75.41221374045801,829.0571428571428
877,72.0,2664.5
878,54.166666666666664,0.0
879,75.0,0.0
880,95.0,0.0
882,66.04411764705883,1053.6166666666666
883,41.285714285714285,97.0
885,24.25,132.25
888,53.0,0.0
890,56.5,180.5
895,98.8,0.0
896,25.0,0.0
897,26.0,0.0
900,17.5,60.5
902,65.0,0.0
913,69.42857142857143,544.5
915,12.5,0.0
918,54.857142857142854,523.75
923,60.31578947368421,385.35
924,24.0,0.0
932,61.5,2112.5
935,40.0,0.0
938,57.03846153846154,642.9166666666666
945,33.0,0.0
946,173.0,0.0
947,95.0,0.0
948,72.5,180.5
950,99.66666666666667,0.0
953,36.5,0.0
955,76.0,0.0
956,98.0,0.0
960,73.5,0.0
967,59.58064516129032,1879.5
970,56.333333333333336,0.0
975,41.0,0.0
979,55.0,1.3333333333333321
986,27.0,0.0
992,123.0,0.0
993,87.0,0.0
999,86.0,0.0
1002,40.0,313.0
1005,116.0,0.0
1009,73.0,1150.8333333333333
1012,47.5,0.0
1014,41.666666666666664,569.3333333333334
1016,67.66666666666667,393.9444444444444
1021,65.5,60.5
1024,77.5,0.0
1027,76.0,0.0
1029,78.0,0.0
1030,82.5,0.0
1031,47.5,24.5
1032,114.5,0.0
1033,60.0,288.0
1034,113.0,0.0
1035,2.0,0.0
1037,51.0,211.0
1038,61.0,0.0
1040,91.0,0.0
1042,61.857142857142854,150.0
1044,99.66666666666667,0.0
1049,36.0,0.0
1051,62.333333333333336,0.0
1054,7.0,0.0
1060,42.666666666666664,24.5
1061,100.0,2380.5
1063,55.5,0.5
1064,61.0,112.5
1066,65.07692307692308,1232.5
1067,23.0,98.0
1068,125.0,0.0
1069,86.85714285714286,2081.25
1075,67.98148148148148,337.6833333333333
1079,105.66666666666667,0.0
1081,60.0,0.0
1083,55.25,1102.3333333333333
1085,29.0,0.0
1099,23.5,0.0
1105,54.833333333333336,108.03999999999999
1106,76.0,0.0
1109,70.25,60.5
1120,64.5,60.5
1128,57.583333333333336,479.16666666666674
1130,57.84615384615385,160.95833333333331
1141,48.4,312.33333333333337
1143,54.0,241.55555555555554
1147,73.0,0.0
1152,129.2,0.0
1160,72.14285714285714,2001.25
1163,59.0,0.0
1173,65.0,0.0
1174,51.0,128.0
1183,76.0,0.0
1185,61.0,0.0
1191,28.8,74.61904761904763
1200,61.0,543.5833333333334
1201,52.0,0.0
1211,70.66666666666667,2664.5
1216,66.33333333333333,0.0
1219,28.0,0.0
1222,119.0,0.0
1232,97.5,0.0
1234,66.0,108.33333333333334
1236,69.91428571428571,474.6666666666667
1239,56.04545454545455,212.33333333333334
1242,86.0,0.0
1245,141.0,0.0
1247,21.0,0.0
1249,98.71428571428571,2.0
1250,63.5,3784.5
1252,69.6140350877193,1567.6833333333334
1253,54.142857142857146,376.3333333333333
1258,20.0,0.0
1259,25.0,0.0
1260,66.0,0.0
1262,140.0,0.0
1263,113.66666666666667,0.0
1265,42.0,0.0
1266,102.0,0.0
1273,54.0,98.0
1274,30.4,78.30000000000001
1276,62.666666666666664,420.5
1277,2.5,0.0
1284,63.0,0.0
1286,96.0,0.0
1288,31.0,0.0
1290,83.52631578947368,3573.0
1294,59.642857142857146,1007.4166666666666
1295,36.0,0.0
1297,75.0,0.0
1299,55.68,204.5
1300,53.0,0.0
1301,59.0,0.0
1303,65.0,0.0
1306,57.2,903.0111111111111
1311,64.17777777777778,1177.2685185185185
1316,79.0,0.0
1317,65.0,0.0
1319,66.0,0.0
1320,27.0,0.0
1322,55.0253164556962,1321.9285714285713
1323,55.0,18.0
1325,69.8,200.0
1326,84.0,0.0
1327,103.0,0.0
1332,103.0,0.0
1334,115.0,0.0
1335,94.0,0.0
1336,65.54545454545455,32.0
1337,66.0,0.0
1340,74.76923076923077,908.7361111111112
1342,20.0,0.0
1350,4.0,0.0
1351,43.333333333333336,180.5
1352,117.625,0.0
1360,53.0,392.0
1363,62.5,102.41666666666667
1367,72.33333333333333,0.0
1374,38.0,0.0
1379,97.14285714285714,5832.0
1388,48.5,0.5
1390,67.0,578.0
1393,61.8,218.25
1394,27.4,414.0
1397,79.5,0.0
1398,61.45945945945946,627.0729166666666
1399,63.666666666666664,612.5
1401,38.25,0.0
1405,77.4375,258.3333333333333
1408,46.54545454545455,1443.4444444444443
1414,78.5,12.5
1418,58.5,60.5
1422,98.0,0.0
1423,68.0,0.0
1425,87.0,0.0
1428,53.4,149.33333333333331
1432,95.0,0.0
1433,0.0,0.0
1434,75.0,0.0
1435,89.4,0.0
1438,12.0,0.0
1439,98.0,0.0
1443,87.66666666666667,0.0
1449,37.166666666666664,202.21388888888887
1451,49.0,338.0
1452,116.0,0.0
1454,127.0,0.0
1461,48.111111111111114,448.1666666666667
1466,20.5,12.5
1467,27.0,0.0
1475,70.03448275862068,492.3055555555556
1483,68.0,18.0
1488,20.666666666666668,0.3333333333333339
1489,52.13636363636363,2425.5
1491,45.2,60.5
1492,36.0,19.0
1498,92.0,0.0
1501,33.0,0.0
1503,42.0,0.0
1504,84.5,0.0
1505,83.75,364.5
1509,79.0625,971.0
1517,93.0,0.0
1526,116.0,0.0
1532,13.0,0.0
1535,112.0,0.0
1536,36.0,0.0
1538,40.0,0.0
1544,74.0,0.0
1548,57.714285714285715,1624.5
1557,64.0,1118.6666666666667
1567,104.0,0.0
1575,50.5,24.5
1576,79.77777777777777,37.25
1579,68.0,0.0
1584,53.0,2664.5
1585,35.75,139.5
1586,81.33333333333333,684.5
1587,56.0,2623.0
1589,41.166666666666664,388.125
1592,152.0,0.0
1595,116.0,0.0
1598,21.0,50.0
1607,71.66666666666667,495.2
1613,47.0,338.0
1620,145.0,0.0
1625,57.0,0.0
1626,55.833333333333336,1417.625
1628,77.0,0.0
1629,83.71428571428571,4214.833333333333
1630,39.0,162.0
1633,76.54385964912281,449.45454545454544
1634,65.0,0.0
1635,58.0,0.0
1638,60.5,1860.5
1639,81.5,0.0
1640,106.0,0.0
1649,82.88888888888889,2.0
1651,50.3125,1986.5833333333333
1653,39.75,227.0
1655,9.0,0.0
1660,79.22222222222223,0.0
1663,52.333333333333336,1512.5
1664,66.875,84.5
1677,61.8,8.0
1679,86.0,1104.5
1685,31.0,0.0
1689,56.666666666666664,228.0
1690,38.0,338.0
1694,14.5,0.0
1701,44.0,0.0
1704,100.25,3146.3333333333335
1705,46.02127659574468,352.4930555555555
1706,64.0,0.0
1715,47.0,0.0
1717,63.57142857142857,502.6666666666667
1719,96.0,0.0
1723,168.0,0.0
1724,72.33333333333333,2520.5
1725,66.0,114.33333333333331
1726,77.5,0.0
1728,76.5,0.0
1732,71.1590909090909,300.78000000000003
1734,44.0,0.0
1736,48.75,0.0
1737,74.1,3931.25
1742,60.0,0.0
1743,98.33333333333333,578.0
1744,27.0,0.0
1745,83.5,0.0
1748,57.6,162.0
1751,114.0,0.0
1752,134.5,0.0
1753,39.0,0.0
1756,75.16666666666667,1374.5
1757,27.5,0.0
1760,141.0,0.0
1762,108.0,0.0
1781,80.62962962962963,1693.1666666666667
1782,57.98443579766537,774.383950617284
1788,66.5,0.0
1794,57.09090909090909,114.09999999999998
1797,16.0,0.0
1802,58.22222222222222,307.25
1803,75.6,162.0
1804,36.666666666666664,3.8000000000000003
1806,79.75,926.3333333333333
1808,106.0,0.0
1809,99.0,0.0
1815,63.5,0.0
1816,51.0,2888.0
1818,31.0,0.0
1821,57.666666666666664,1875.4166666666665
1823,12.0,0.0
1828,65.6,0.0
1831,51.68181818181818,1162.9375
1834,49.55555555555556,87.95833333333334
1837,50.8,0.0
1838,47.27272727272727,201.12500000000003
1840,70.5,0.0
1841,46.98809523809524,321.7574074074074
1845,1.0,0.0
1846,100.5,0.0
1849,77.0,0.0
1853,32.0,50.0
1855,63.0,0.0
1867,48.375,1244.04
1871,64.5,0.0
1873,43.0,0.5
1876,40.0,392.0
1877,66.9,830.25
1883,58.0,0.0
1884,73.0,0.0
1893,34.0,238.66666666666666
1895,65.14634146341463,123.14285714285714
1898,63.36363636363637,360.2777777777778
1903,24.5,264.5
1905,122.0,0.0
1906,103.0,0.0
1909,43.0,512.0
1916,37.0,0.0
1918,23.0,0.0
1920,19.0,0.0
1924,64.27272727272727,1907.1666666666667
1925,89.36,214.25
1927,111.0,0.0
1931,65.0,0.0
1932,48.892857142857146,77.07777777777778
1942,61.333333333333336,408.0
1943,34.0,0.0
1944,51.2,323.3333333333333
1945,0.0,0.0
1947,82.0,2119.0
1949,57.5,0.0
1952,52.0,24.5
1963,103.0,0.0
1964,44.4,98.5625
1966,119.0,0.0
1970,66.71711711711711,828.7477678571429
1971,102.5,0.0
1972,3.0,0.0
1975,113.0,0.0
1976,86.0,0.0
1981,64.078125,482.08333333333337
1987,78.6,0.0
1998,64.72222222222223,238.625
2000,74.0,0.0
2001,62.2,0.0
2003,40.0,0.0
2006,55.25,480.5
2010,33.2,244.0
2013,44.0,0.0
2015,154.0,0.0
2018,57.375,840.5
2023,118.0,0.0
2025,46.888888888888886,474.26388888888886
2034,45.5,0.0
2045,96.0,0.0
2047,38.5,744.8333333333334
2059,27.0,0.0
2060,20.0,0.0
2061,69.5,1404.5
2062,48.375,403.41666666666663
2064,9.0,0.0
2065,86.0,0.0
2066,101.25,0.0
2067,70.66666666666667,3120.5
2068,82.0909090909091,0.0
2070,71.0,0.0
2074,70.0909090909091,324.3333333333333
2076,128.0,0.0
2078,40.166666666666664,321.4166666666667
2079,106.0,0.0
2083,31.5,24.5
2084,103.0,0.0
2087,56.5,924.5
2088,86.0,0.0
2090,75.0,0.0
2099,35.4,8.0
2103,37.0,0.0
2104,28.2,19.466666666666676
2105,41.5,612.5
2107,82.6,0.0
2108,49.0,0.0
2109,63.142857142857146,246.41666666666666
2111,86.0,0.0
2113,52.49377593360996,445.69335839598995
2114,78.0,0.0
2115,45.0,18.0
2118,86.66666666666667,0.0
2128,115.0,0.0
2129,55.42857142857143,48.25
2130,68.42105263157895,383.25
2134,89.0,0.0
2136,126.0,0.0
2147,63.0,1058.0
2148,40.0,0.0
2151,42.0,0.0
2157,50.5,0.0
2160,86.25,0.0
2162,107.6,338.0
2163,69.18181818181819,2560.1666666666665
2165,80.375,3200.0
2168,68.44444444444444,900.9166666666666
2169,105.125,220.5
2175,56.0,250.0
2185,73.0,392.0
2187,44.5,0.0
2192,118.0,0.0
2197,79.0,0.0
2198,58.25,390.0416666666667
2199,45.5,924.5
2201,51.0,0.0
2204,15.0,0.0
2222,84.0,0.0
2233,105.8,8.0
2235,2.0,0.0
2236,39.5,60.5
2242,52.2,0.0
2248,104.0,0.0
2253,139.0,0.0
2254,131.0,0.0
2257,58.333333333333336,339.75
2259,27.0,0.0
2260,35.0,0.0
2262,81.0,0.0
2264,55.39705882352941,190.18974358974359
2268,39.666666666666664,310.33333333333337
2273,27.0,0.0
2277,66.0,1156.25
2278,86.5,0.0
2281,93.0,0.0
2290,47.666666666666664,338.0
2291,95.0,0.0
2294,48.0,0.0
2296,46.42857142857143,204.61111111111111
2299,42.0,0.0
2301,1.0,0.0
2306,61.0,0.0
2307,77.0,0.0
2309,9.0,0.0
2310,40.0,35.50000000000001
2314,82.0,0.0
2316,35.0,0.0
2318,29.0,200.0
2321,62.611464968152866,345.5493827160494
2323,96.4,0.0
2325,93.0,0.0
2329,40.833333333333336,53.30000000000001
2330,69.75,450.0
2335,85.0,0.0
2336,54.0,0.0
2339,60.0,800.0
2340,61.22222222222222,437.1666666666667
2346,79.0,1033.0
2350,67.5,104.33333333333334
2352,75.0,0.0
2357,65.57142857142857,0.0
2359,48.333333333333336,240.0
2362,61.0,0.0
2363,21.2,0.7
2365,58.333333333333336,0.0
2367,31.833333333333332,114.66666666666667
2369,56.5,0.0
2373,30.0,0.0
2375,57.666666666666664,40.5
2379,60.0,72.0
2380,26.857142857142858,237.16666666666666
2382,93.33333333333333,0.0
2386,87.85714285714286,0.0
2387,165.0,0.0
2394,48.333333333333336,24.5
2397,62.333333333333336,674.75
2398,65.0,0.0
2399,42.5,0.0
2401,30.8,193.06666666666666
2403,77.5,420.5
2404,13.0,0.0
2405,59.77777777777778,144.5
2407,49.857142857142854,358.25
2408,69.5,220.5
2409,56.0,2119.0
2417,50.23809523809524,24.5
2418,61.0,259.1296296296296
2420,45.666666666666664,350.3333333333333
2424,148.0,0.0
2428,80.5,663.95
2430,74.0,0.0
2432,22.0,0.0
2433,27.5,60.5
2437,47.81818181818182,385.58333333333326
2438,69.5,1229.4166666666667
2443,98.0,0.0
2445,42.0,1682.0
2446,64.30508474576271,489.01587301587307
2451,85.0,0.0
2453,111.0,0.0
2454,87.0,0.0
2455,41.333333333333336,214.88888888888889
2456,58.5,0.5
2459,68.33333333333333,60.5
2460,79.42857142857143,2380.5
2473,72.0,0.0
2475,77.0,0.0
2476,80.08333333333333,30.416666666666668
2477,61.0,0.0
2479,98.33333333333333,0.0
2480,39.5,79.0
2481,117.0,0.0
2483,90.66666666666667,0.0
2486,66.5,0.5
2491,61.84615384615385,691.04
2492,30.5,0.0
2494,68.5,0.0
2495,90.0,0.0
2500,52.333333333333336,0.0
2501,35.0,43.0
2502,21.666666666666668,72.0
2509,53.58620689655172,847.5833333333333
2510,58.333333333333336,55.0
2512,99.0,0.0
2513,123.0,0.0
2514,50.0,0.0
2517,62.12871287128713,318.5986842105263
2518,29.0,0.0
2519,93.0,0.0
2520,78.83333333333333,21.0
2523,127.5,0.0
2535,71.75,0.0
2536,46.0,32.0
2537,60.0,24.5
2542,82.0,0.0
2549,36.0,0.0
2550,61.73770491803279,743.8910256410255
2551,27.6,185.3
2554,45.375,431.1666666666667
2561,58.0,228.25
2564,30.0,0.0
2570,67.4,50.0
2574,121.0,0.0
2587,47.0,0.0
2588,57.0,0.0
2591,45.0,0.0
2594,118.0,0.0
2596,37.0,0.0
2601,64.95652173913044,992.7666666666668
2607,89.0,0.0
2609,70.25,390.33333333333337
2613,38.5,1300.5
2614,28.9,226.02368326118327
2620,36.333333333333336,72.33333333333333
2621,50.666666666666664,0.0
2623,153.0,0.0
2626,40.785714285714285,174.83333333333334
2627,59.5,595.5689832689833
2628,42.45454545454545,2.0
2629,26.307692307692307,224.46666666666667
2634,32.75,52.25000000000001
2635,46.333333333333336,1058.0
2641,64.5,312.5
2643,52.6,32.33333333333334
2645,51.0,0.0
2646,41.125,2438.5
2648,37.42857142857143,46.916666666666664
2649,66.0,0.0
2654,101.0,512.0
2655,99.0,0.0
2656,11.0,0.0
2657,44.5,217.125
2662,30.25,25.333333333333336
2663,70.75,60.5
2666,73.5,220.5
2667,85.3076923076923,1922.0
2668,16.0,162.0
2669,40.0,533.8333333333334
2676,44.0,2450.0
2681,107.0,0.0
2682,77.75,0.0
2684,75.53086419753086,486.76190476190476
2688,16.0,0.0
2690,73.0,50.0
2691,113.0,0.0
2692,58.11267605633803,628.0500000000001
2695,104.0,0.0
2697,5.0,0.0
2702,43.625,560.4166666666667
2711,96.0,0.0
2716,43.0,0.0
2724,81.0,0.0
2730,114.0,0.0
2736,28.0,0.0
2742,83.9,128.0
2747,50.13333333333333,863.3444444444444
2748,64.64285714285714,654.425
2751,69.0,0.0
2752,23.0,0.0
2755,51.0,604.0
2759,53.0,288.0
2761,53.2520325203252,460.77708333333334
2763,106.33333333333333,0.0
2766,48.666666666666664,18.0
2771,43.0,0.0
2778,50.42857142857143,248.125
2780,55.0,0.0
2782,116.0,0.0
2783,54.333333333333336,420.5
2785,121.5,0.0
2787,68.26605504587155,1627.017543859649
2788,68.11111111111111,1512.5
2789,45.5,60.5
2794,93.0,0.0
2797,49.0,0.0
2798,36.0,0.0
2802,52.0,86.33333333333336
2804,53.666666666666664,2166.3333333333335
2807,69.08333333333333,585.6666666666666
2808,30.23076923076923,338.3125
2809,49.0,0.0
2811,78.85714285714286,1296.0
2814,67.0,0.0
2817,28.166666666666668,57.300000000000004
2821,35.0,52.0
2826,30.041666666666668,28.15555555555555
2827,64.0,0.0
2829,57.3,23.833333333333332
2830,12.0,0.0
2831,63.73076923076923,345.2638888888889
2832,107.0,0.0
2837,61.333333333333336,1740.5
2846,0.0,0.0
2849,143.0,0.0
2858,41.0,18.0
2859,56.0,1568.0
2861,65.0,72.0
2876,145.0,0.0
2877,69.5,494.4444444444445
2889,106.0,0.0
2890,66.22222222222223,32.5
2891,61.72,389.85714285714283
2896,56.916666666666664,1368.125
2899,55.0,0.0
2906,54.5,544.5
2907,113.0,0.0
2910,70.66666666666667,0.0
2911,25.5,0.0
2913,38.0,0.0
2916,55.407407407407405,463.7
2918,62.0,12.5
2920,45.333333333333336,1.3333333333333321
2922,92.0909090909091,1512.5
2924,43.333333333333336,0.0
2927,12.0,0.0
2929,62.2,49.25
2930,123.0,0.0
2933,68.0,722.0
2935,46.5,0.0
2936,77.0,0.0
2939,88.0,0.0
2943,25.0,61.71428571428573
2944,45.92307692307692,419.3083333333333
2945,95.5,162.0
2947,107.0,0.0
2948,72.0,0.0
2949,74.5,0.0
2951,109.0,0.0
2953,29.0,0.0
2956,72.0,0.0
2958,31.8,98.0
2962,74.33333333333333,0.0
2967,49.5,0.0
2970,45.0,0.0
2973,44.78947368421053,254.6819444444444
2974,65.53125,573.2928571428572
2977,76.75,2112.5
2981,51.64705882352941,314.0474358974359
2982,33.0,0.0
2983,69.0,0.0
2985,112.0,0.0
2988,1.0,0.0
2991,71.55555555555556,0.0
2992,45.0,0.0
2993,49.8,18.0
2994,47.0,0.0
3000,31.0,0.0
3006,37.0,0.0
3011,45.07692307692308,169.25
3016,42.333333333333336,218.25
3019,77.75,186.1111111111111
3020,1.0,0.0
3021,52.333333333333336,1984.5
3026,70.0,0.0
3027,54.333333333333336,1183.375
3028,43.0,0.0
3033,63.44444444444444,1740.5
3034,57.833333333333336,1310.8333333333333
3037,44.0,301.0
3039,50.777142857142856,417.72767273576096
3049,120.0,0.0
3055,57.0,0.0
3056,33.4,74.91666666666667
3058,132.0,0.0
3061,47.0,0.0
3063,60.0,0.0
3068,41.0,0.0
3072,59.22222222222222,1217.6
3074,53.34285714285714,79.66666666666667
3075,42.0,0.0
3077,82.0,0.0
3078,33.0,0.0
3079,108.0,0.0
3083,42.5,0.0
3086,63.5,180.5
3087,75.95454545454545,242.41666666666666
3090,47.5,1286.65
3092,66.0,0.0
3093,14.0,0.0
3094,76.0,0.0
3096,176.0,0.0
3098,75.0,0.0
3100,54.333333333333336,424.1111111111111
3104,141.0,0.0
3108,118.0,0.0
3113,49.48837209302326,316.7318295739348
3114,151.0,0.0
3115,40.666666666666664,98.0
3123,110.0,0.0
3124,84.0,6728.0
3126,55.5,190.91666666666666
3127,113.0,0.0
3128,70.18367346938776,236.09743107769427
3134,58.75,0.0
3138,38.0,817.0
3147,65.5,0.0
3148,13.88888888888889,19.361111111111107
3150,102.33333333333333,1058.0
3151,88.0,0.0
3154,11.0,0.0
3161,47.5,2244.5
3163,78.0,0.0
3167,74.38461538461539,2123.0
3168,66.8,974.8
3173,76.70967741935483,1570.65
3178,33.0,392.0
3186,34.25,16.33333333333333
3188,64.0,480.25
3190,89.0,0.0
3191,37.0,76.0
3194,73.5,0.0
3212,57.75,146.25
3216,41.166666666666664,90.66666666666667
3221,36.0,2178.0
3226,75.4,52.66666666666667
3227,72.0,512.0
3230,90.0,0.0
3233,45.0,578.0
3237,92.0,0.0
3240,81.44444444444444,264.5
3244,38.0,0.0
3253,72.66666666666667,0.0
3254,54.0,913.7
3256,69.5,0.0
3257,105.66666666666667,0.0
3267,78.5,6612.5
3268,59.30434782608695,666.2222222222223
3275,69.0,0.0
3277,24.166666666666668,54.55357142857143
3278,45.5,0.0
3282,80.0,0.0
3285,44.833333333333336,195.25
3294,43.833333333333336,62.8
3296,44.57142857142857,897.1666666666666
3297,33.0,0.0
3306,47.5,0.0
3312,87.0,0.0
3317,47.0,0.0
3320,64.91111111111111,217.75
3326,97.0,0.0
3327,16.0,273.0
3329,101.0,0.0
3332,58.0,0.0
3333,34.5,188.45555555555552
3338,90.0,0.0
3339,96.25,0.0
3341,44.55555555555556,383.6666666666667
3342,90.5,0.0
3343,88.125,24.5
3349,24.0,0.0
3353,59.0,0.0
3354,65.5,60.5
3358,61.5,264.5
3359,77.08333333333333,84.0
3366,89.0,0.0
3374,12.0,0.0
3378,59.0,0.0
3379,18.91304347826087,394.1763888888889
3380,104.0,0.0
3382,54.5,12.5
3388,39.0,0.0
3389,64.75,0.0
3391,40.0,72.0
3392,71.5,1512.5
3398,49.666666666666664,202.33333333333334
3400,33.0,0.0
3403,10.0,0.0
3404,52.0,972.0
3407,64.0,0.0
3408,61.166666666666664,241.8888888888889
3411,135.0,0.0
3414,40.0,44.33333333333334
3415,33.6,578.0
3416,33.0,0.0
3420,67.0,0.0
3423,57.18072289156626,941.882068452381
3426,85.66666666666667,578.0
3430,172.0,0.0
3436,30.333333333333332,220.5
3438,64.08333333333333,397.9222222222222
3446,89.14285714285714,0.0
3450,51.0,0.0
3457,111.0,0.0
3468,31.25,98.0
3474,4.0,0.0
3476,105.0,0.0
3477,47.833333333333336,193.0
3479,89.25,24.5
